dbname,n,d,k,range,sigma_ratio,Measure,n_init,n_iter,iter,Purity,NMI,ARI,AMI,Homogeneity,Silhouette,Accuracy,Precision,Recall,Time,LSH_time,Score,Scoringtime
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.7659574468085106,0.8494829669094853,0.7410757057667212,0.8362108745449928,0.9291174022616162,0.26767235782383186,0.8926919518963923,0.7183098591549296,0.940959409594096,3.0958457999999998,-1,-2,0.0021648000000000778|0.002019299999999724|0.0006927999999994938|0.0019173000000005658|0.001097900000000429|0.013170200000000243|0.0023835999999999302|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.4751663815301377,1.0,1.0,1.0,0.22173589999999987,-1,-2,0.0018479000000000134|0.0021761999999998505|0.0006572000000000244|0.0019754000000000715|0.0010673000000001043|0.013718600000000025|0.002159000000000022|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.4751663815301377,1.0,1.0,1.0,0.24482760000000003,-1,1033.6894364360307,0.0016853000000001117|0.0019638999999997964|0.0007746000000001807|0.0019562999999998|0.0010558000000000511|0.013398000000000021|0.002068299999999912|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.4751663815301377,1.0,1.0,1.0,0.3114519000000002,-1,1033.6894364360307,0.0018072999999998451|0.002915000000000223|0.0007609999999997896|0.0020729999999997695|0.0012379999999998503|0.01507209999999981|0.0022254999999997693|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,1.0,1.0,1.0,1.0,1.0,0.4751663815301377,1.0,1.0,1.0,0.2987764999999998,-1,1033.6894364360307,0.0016789000000001497|0.0019438999999998874|0.0006308000000001535|0.0020476000000000383|0.0010580000000000034|0.013370199999999999|0.002284099999999789|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.3829787234042553,0.8408798766490189,0.7410757057667212,0.8257227095673961,0.9087786388180383,0.3308080158853262,0.8926919518963923,0.7183098591549296,0.940959409594096,0.2567972999999999,-1,1142.5986440787397,0.0027871999999999897|0.0027505000000001|0.0006806000000001422|0.00214139999999996|0.0011337000000000153|0.013881699999999997|0.0019362000000000545|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.6595744680851063,0.8145330289817616,0.6317407226751524,0.7973166573042737,0.9242309374064307,0.30636804758759034,0.8371877890841813,0.6144578313253012,0.940959409594096,0.19259209999999993,-1,1111.0144671692924,0.0026664000000000687|0.001972100000000143|0.0006235000000001101|0.0019774999999999654|0.0010709000000002078|0.013706800000000019|0.0025522000000000045|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.44680851063829785,0.8494829669094855,0.7410757057667212,0.8362108745449927,0.9291174022616162,0.26767235782383186,0.8926919518963923,0.7183098591549296,0.940959409594096,0.24286929999999995,-1,1150.5372596603981,0.001662199999999947|0.002013700000000007|0.000668000000000113|0.002687300000000059|0.0016016000000000918|0.012211500000000042|0.0027725000000000666|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.5957446808510638,0.7955882134788663,0.5905591572123177,0.7768064630264099,0.809205356417735,0.3102643818780981,0.8408880666049954,0.6655518394648829,0.7343173431734318,0.24904510000000002,-1,1112.1363896628734,0.0017837000000000547|0.0027513999999999594|0.0009328999999997922|0.002036099999999985|0.0010969000000000673|0.01360719999999982|0.002285700000000057|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.574468085106383,0.7461423436791307,0.6195091544407542,0.722894376705016,0.8384010300142235,0.2662304194348982,0.8344125809435707,0.615,0.9077490774907749,0.21901900000000007,-1,1130.3771941961425,0.0018159000000002035|0.002084100000000033|0.0006690000000000307|0.002244300000000088|0.0012926999999998134|0.015231900000000076|0.002448100000000064|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.23404255319148937,0.6457911538807453,0.42980605372068487,0.6138694704278952,0.7156635568064397,0.2125494995731207,0.759481961147086,0.5148247978436657,0.7047970479704797,0.3841352,-1,1181.6820680607398,0.0036370000000001124|0.0020550999999999764|0.0006955999999997964|0.002126199999999967|0.0010738000000001247|0.013829300000000044|0.001751000000000058|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.4751663815301377,1.0,1.0,1.0,0.21908780000000005,-1,1033.6894364360307,0.0017755999999999883|0.0019915999999999823|0.0006508000000000624|0.001973400000000014|0.001062700000000083|0.014341399999999949|0.002082699999999882|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.7872340425531915,0.7970935271859988,0.5962784771194446,0.7783892979683761,0.8123260311775401,0.3161698556480369,0.8427382053654024,0.6677740863787376,0.7416974169741697,0.2613793,-1,1086.899946186638,0.0019032000000001048|0.002012899999999984|0.0006619999999999404|0.0019807000000000574|0.0010726000000000901|0.015545399999999931|0.0023130000000000095|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.6808510638297872,0.8274294352284209,0.7181637101231633,0.8104863863577103,0.8779311252677559,0.29983425877029,0.8843663274745606,0.7109826589595376,0.9077490774907749,0.4101119,-1,1134.9475927656706,0.0025486999999997373|0.0030402000000000484|0.0008696999999999733|0.0028847999999999097|0.0014575999999997258|0.020147999999999833|0.006354099999999807|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.6595744680851063,0.8001652686193822,0.6076362316495607,0.7816310347686353,0.8187321930774405,0.2892695696143731,0.8464384828862165,0.6721311475409836,0.7564575645756457,0.3001724000000001,-1,1117.5550866598217,0.0029200000000000337|0.002284599999999859|0.0008175000000001376|0.0021965000000001567|0.0011824999999996422|0.01482109999999981|0.002453199999999711|
