dbname,n,d,k,range,sigma_ratio,Measure,n_init,n_iter,iter,Purity,NMI,ARI,AMI,Homogeneity,Silhouette,Accuracy,Precision,Recall,Time,LSH_time,Score,seed,Scoringtime
Syn_512_64_64_16_10,512,64,64,-1,-1,None,5,10,-1,0.759765625,0.9325785004724738,0.7800050347034919,0.8634661111444453,0.9401438444002033,0.12900362766159407,0.9935940557729941,0.7299903567984571,0.8448660714285714,1.932019709981978,-1,-2,2793,0.24412572290748358|0.0022525531239807606|0.0007259012199938297|0.003156478051096201|0.0009694984182715416|1.7227892288938165|0.6988411620259285|
Syn_512_64_64_16_10,512,64,64,-1,-1,None,5,10,-1,0.796875,0.9468545274915191,0.8215928311274608,0.8921282323098508,0.9534735781486722,0.13926555069256497,0.9948859466731899,0.7789369100844511,0.875,1.931240372825414,-1,-2,102616,0.24442859087139368|0.0022992310114204884|0.0007247687317430973|0.003213604912161827|0.0009817606769502163|1.735125747974962|0.6979675441980362|
Syn_1024_64_64_16_10,1024,64,64,-1,-1,None,5,10,-1,0.751953125,0.9583917031279108,0.8658415245436626,0.9348418356685803,0.9649400082122871,0.1561765272507894,0.9958894641984359,0.8205544600394385,0.92109375,3.6807012784294786,-1,-2,72713,0.4817196102812886|0.0024173418059945107|0.0007924260571599007|0.005149905104190111|0.0011008442379534245|6.867014660034329|0.7984022898599505|
Syn_1024_64_64_16_10,1024,64,64,-1,-1,None,5,10,-1,0.8857421875,0.9810448280966615,0.9469475875303877,0.9700525406830589,0.9824118409980348,0.18081899830053147,0.9984497189638318,0.9371181262729125,0.95859375,3.7044128493405877,-1,-2,167269,0.4978639488108456|0.0023827170953154564|0.0007807938382029533|0.005323100835084915|0.001091476995497942|6.827852093148977|0.790741166099906|
Syn_1024_64_64_16_10,1024,64,64,-1,-1,None,5,10,-1,0.669921875,0.9410357685859994,0.8218452427626469,0.9079943291882556,0.9492139459215203,0.13787947557721442,0.9944919202101662,0.7733439744612929,0.883203125,3.7162274406291544,-1,-2,24256,0.4898071433417499|0.0023288168013095856|0.0008042878471314907|0.0050352499820292|0.0010978281497955322|6.8732522539794445|0.7926692510955036|
Syn_1024_64_64_16_10,1024,64,64,-1,-1,None,5,10,-1,0.84765625,0.9807746428896449,0.9343864305221554,0.9697547452770799,0.9845553955154464,0.17397914170156983,0.9980449657869013,0.9075434729365662,0.9649739583333333,3.7137191758491097,-1,-2,65863,0.49229177087545395|0.0023083481937646866|0.0007803430780768394|0.005225437227636576|0.001081577967852354|6.942678601946682|0.8131716609932482|
Syn_2048_64_64_16_10,2048,64,64,-1,-1,None,5,10,-1,0.8720703125,0.979955275751586,0.9523644779427033,0.9737602615346878,0.9822824701504111,-2,0.9985568629396678,0.9384446276449574,0.9682144657258065,7.0636213617399335,-1,-2,129748,0.9441858557984233|0.003531761933118105|0.0009486679919064045|0.009311038069427013|0.0013180910609662533|1.282431185245514e-06|0.9955830899998546|
Syn_2048_64_64_16_10,2048,64,64,-1,-1,None,5,10,-1,0.83642578125,0.9589753973745341,0.9005044978302218,0.9463936386613268,0.9632258935843887,-2,0.996928622679531,0.8722346434455166,0.9340032762096774,7.089598251599819,-1,-2,199176,0.9616076909005642|0.003293675370514393|0.000947166234254837|0.009044688194990158|0.0013210959732532501|1.0021030902862549e-06|0.998034595977515|
Syn_2048_64_64_16_10,2048,64,64,-1,-1,None,5,10,-1,0.88037109375,0.981973928626838,0.9376116942265171,0.9764483144095016,0.9862595585026479,-2,0.9980778845566683,0.9092466259118159,0.9698840725806451,7.1091632777825,-1,-2,138762,0.9447525078430772|0.004443000070750713|0.0009933020919561386|0.009393000043928623|0.0013440498150885105|1.101754605770111e-06|1.0095364712178707|
Syn_2048_64_64_16_10,2048,64,64,-1,-1,None,5,10,-1,0.83203125,0.9854044862091208,0.9292179205630253,0.9809792323799383,0.9921118402167798,-2,0.9977782845322423,0.8857118446159542,0.9797127016129032,7.144497036747635,-1,-2,34902,0.9877557349391282|0.003822315949946642|0.0009487788192927837|0.008973203133791685|0.0013024122454226017|1.1827796697616577e-06|1.0179875656031072|
